"# ",514.532,501,1500,.288,427,-.0246,0,160.064,695.002,50,.349999994039536,5
697.9356,2577
697.9648,2571.25
697.9941,2547.5
698.0234,2546.75
698.0526,2552.5
698.0819,2523
698.1111,2520
698.1404,2497
698.1697,2489.25
698.1989,2512.75
698.2281,2489
698.2574,2493.25
698.2866,2470.25
698.3159,2502.25
698.3452,2500.5
698.3744,2514.75
698.4036,2506.25
698.4329,2497.5
698.4621,2479.25
698.4913,2502.75
698.5206,2496.25
698.5498,2497
698.579,2486
698.6083,2500
698.6375,2470.5
698.6667,2458.5
698.6959,2474.5
698.7252,2428
698.7544,2431.5
698.7836,2395.75
698.8129,2390.75
698.842,2380.25
698.8713,2362
698.9005,2369.25
698.9297,2356
698.9589,2342.75
698.9882,2334
699.0173,2336
699.0466,2354.25
699.0757,2343.75
699.105,2335.25
699.1342,2311.25
699.1634,2314.25
699.1926,2321.75
699.2218,2324.5
699.251,2342
699.2802,2383
699.3094,2408.75
699.3386,2427.5
699.3677,2430.25
699.397,2451.5
699.4261,2478.75
699.4553,2535.5
699.4845,2549.25
699.5137,2588
699.5429,2626.75
699.5721,2643.25
699.6013,2654
699.6304,2654.25
699.6596,2662
699.6888,2635.75
699.718,2628.5
699.7471,2596
699.7763,2599
699.8055,2545.5
699.8347,2521.75
699.8638,2494.5
699.893,2476
699.9221,2448.5
699.9513,2438.75
699.9805,2410.75
700.0096,2392
700.0388,2351
700.0679,2347
700.0971,2337
700.1263,2334.75
700.1554,2354.75
700.1846,2349.25
700.2137,2321.5
700.2429,2328.25
700.272,2322.75
700.3011,2300.5
700.3303,2316.5
700.3594,2310.5
700.3885,2290.5
700.4177,2274.25
700.4468,2272.75
700.476,2277.75
700.5051,2274.25
700.5342,2246
700.5634,2262
700.5925,2254
700.6216,2256.25
700.6508,2238
700.6799,2216
700.709,2213.75
700.7382,2225
700.7673,2219.5
700.7964,2239.25
700.8255,2230.25
700.8546,2249
700.8837,2240.25
700.9128,2253
700.942,2260.75
700.9711,2262.5
701.0002,2277.5
701.0293,2293
701.0584,2296
701.0875,2309.75
701.1166,2319
701.1458,2317.5
701.1748,2354.25
701.2039,2377.75
701.233,2390.75
701.2621,2415
701.2912,2431.75
701.3203,2482.5
701.3494,2509.5
701.3785,2523.25
701.4076,2580.25
701.4367,2621.75
701.4658,2681
701.4949,2728.75
701.5239,2744
701.553,2795
701.5821,2846.25
701.6112,2866.5
701.6403,2855.5
701.6693,2856.5
701.6984,2844.5
701.7275,2810
701.7565,2773
701.7856,2712.75
701.8147,2662.75
701.8438,2651
701.8728,2614
701.9019,2546.25
701.931,2523.25
701.96,2487.25
701.9891,2442.25
702.0181,2404.5
702.0472,2381
702.0762,2364.75
702.1053,2322
702.1343,2308.5
702.1634,2282
702.1924,2258.5
702.2215,2248.25
702.2505,2243.75
702.2796,2217
702.3087,2212.75
702.3376,2191
702.3667,2192.25
702.3958,2168.5
702.4248,2167.75
702.4538,2152.25
702.4828,2166.5
702.5119,2173.5
702.5409,2175.5
702.5699,2141.5
702.599,2139.5
702.628,2140.5
702.657,2161.25
702.686,2156.5
702.7151,2165
702.7441,2151.5
702.7731,2151.5
702.8021,2140.75
702.8312,2140
702.8602,2155.25
702.8892,2138.5
702.9182,2147.25
702.9472,2146.5
702.9762,2146.75
703.0052,2152.25
703.0342,2156.75
703.0632,2131
703.0922,2155.25
703.1212,2185.25
703.1502,2182.5
703.1792,2194.5
703.2083,2171.75
703.2372,2188.5
703.2662,2170.5
703.2952,2190.5
703.3242,2173.75
703.3532,2184
703.3822,2191
703.4111,2179.25
703.4401,2184.75
703.4691,2192.25
703.4981,2197.5
703.5271,2186.25
703.5561,2187
703.585,2200.75
703.614,2224
703.643,2204.75
703.672,2213.5
703.7009,2209.75
703.7299,2239.75
703.7589,2216.75
703.7878,2235
703.8168,2220.5
703.8458,2234
703.8748,2240.5
703.9037,2242.25
703.9327,2258.75
703.9616,2250
703.9906,2256.5
704.0195,2238.5
704.0485,2261
704.0775,2261.75
704.1064,2259.5
704.1353,2282.75
704.1642,2262.5
704.1932,2262.75
704.2222,2283.5
704.2511,2280.75
704.28,2291
704.309,2304.75
704.338,2306.75
704.3669,2294.75
704.3958,2328.5
704.4247,2335.25
704.4537,2353.5
704.4826,2365.75
704.5115,2373.75
704.5405,2367
704.5694,2415
704.5983,2422.25
704.6272,2453.25
704.6561,2468.25
704.6851,2480.5
704.714,2490
704.7429,2508.75
704.7718,2537
704.8007,2565
704.8297,2554.25
704.8585,2547.5
704.8875,2571.5
704.9164,2573.5
704.9453,2578.75
704.9742,2579
705.0031,2579.5
705.032,2554.5
705.0609,2533.25
705.0898,2537.25
705.1187,2521.5
705.1476,2499.75
705.1765,2515.5
705.2054,2503.75
705.2343,2505.75
705.2631,2472.75
705.2921,2492.25
705.3209,2462
705.3498,2471.5
705.3787,2456.25
705.4075,2448.25
705.4365,2430
705.4653,2451.75
705.4942,2439.75
705.5231,2444
705.5519,2437
705.5808,2411.5
705.6097,2418.75
705.6385,2418.75
705.6674,2418.25
705.6963,2407
705.7252,2437
705.754,2444.75
705.7829,2431.25
705.8118,2411
705.8406,2404.75
705.8694,2420.5
705.8983,2426.5
705.9272,2420
705.956,2414.75
705.9849,2424.5
706.0137,2428.75
706.0426,2447
706.0714,2417.5
706.1003,2418.75
706.1291,2419.25
706.158,2422
706.1868,2429.75
706.2156,2438.75
706.2444,2425.75
706.2733,2425.75
706.3021,2431.25
706.331,2431
706.3598,2430
706.3886,2423.75
706.4175,2426.75
706.4463,2413.75
706.4751,2416.75
706.5039,2436
706.5328,2426
706.5616,2431.25
706.5904,2428.5
706.6192,2440.25
706.648,2446.75
706.6768,2450.25
706.7056,2442.25
706.7344,2453
706.7633,2434.5
706.7921,2467.25
706.8209,2455.75
706.8497,2436
706.8785,2433.25
706.9073,2433.5
706.9361,2467.75
706.9649,2459.5
706.9937,2466.75
707.0225,2464.5
707.0513,2430.5
707.0801,2451.75
707.1089,2443.75
707.1376,2421.5
707.1664,2430
707.1953,2423.75
707.224,2434
707.2528,2431.5
707.2816,2433.75
707.3104,2448.5
707.3392,2436.25
707.3679,2430
707.3967,2424.75
707.4255,2410
707.4542,2417
707.483,2425.5
707.5118,2446
707.5406,2437.75
707.5693,2426
707.5981,2439
707.6268,2418.25
707.6556,2420.75
707.6844,2402.25
707.7131,2424.75
707.7419,2417.75
707.7706,2401.25
707.7994,2389
707.8281,2412
707.8569,2408.5
707.8857,2405.25
707.9144,2385.25
707.9432,2393.5
707.9719,2376.5
708.0006,2368.5
708.0294,2380
708.0581,2375.5
708.0869,2378
708.1156,2391.25
708.1443,2364
708.173,2353.5
708.2018,2347
708.2305,2335.5
708.2593,2321.75
708.288,2330.75
708.3167,2336.5
708.3455,2312
708.3741,2312.25
708.4029,2318.75
708.4316,2302.75
708.4603,2294.75
708.489,2294.5
708.5178,2309
708.5464,2292.25
708.5752,2269.75
708.6039,2252.75
708.6326,2242.25
